date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:45	1192/1192	---M--	200	added ('OK')	text/css	etag:%224a8-5be2b4f513c43%22	http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15325.css?ver=1616468107	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15325c35b.css	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:46	1192/1192	---M--	200	added ('OK')	text/css	etag:%224a8-5be2b4f5245e3%22	http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15324.css?ver=1616468107	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15324c35b.css	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:46	88402/88402	---M--	200	added ('OK')	image/jpeg	etag:%2215952-5be26abad077b%22	http://kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-04-480x682.jpg	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-04-480x682.jpg	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:46	1192/1192	---M--	200	added ('OK')	text/css	etag:%224a8-5be2b4f533fe4%22	http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15248.css?ver=1616468107	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15248c35b.css	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:47	18496/18496	---M--	200	added ('OK')	text/css	etag:%224840-5be259e369d40%22	http://kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/zoomslider/zoom-slider.css?ver=5.4.16	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/zoomslider/zoom-slidere789.css	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:49	14627/14627	---M--	200	added ('OK')	application/javascript	etag:%223923-5a8104aa4b628%22	http://kaffa.like-themes.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.9	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/contact-form-7/includes/js/scripts38c6.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:50	77519/77519	---M--	200	added ('OK')	image/jpeg	etag:%2212ecf-5be26aca8308f%22	http://kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-13-480x682.jpg	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-13-480x682.jpg	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:50	17387/17387	---M--	200	added ('OK')	application/javascript	etag:%2243eb-57a80b08d3500%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/js/colorpicker.js?ver=1.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/js/colorpicker5152.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:50	4378/4378	---M--	200	added ('OK')	application/javascript	etag:%22111a-5a526f4dcbac0%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/js/lt-custom.js?ver=1.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/js/lt-custom5152.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:52	82511/82511	---M--	200	added ('OK')	image/jpeg	etag:%221424f-5be26ac8d26aa%22	http://kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-12-480x682.jpg	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2019/06/product-black-12-480x682.jpg	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:52	3033/3033	---M--	200	added ('OK')	application/javascript	etag:%22bd9-5d9e9b8590c6a%22	http://kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.2.5	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.mind19b.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:52	9566/9566	---M--	200	added ('OK')	application/javascript	etag:%22255e-5d9e9b858cdea%22	http://kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:52	1846/1846	---M--	200	added ('OK')	application/javascript	etag:%22736-5d9e9b8595a8a%22	http://kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:53	1988/1988	---M--	200	added ('OK')	application/javascript	etag:%227c4-5d9e9b8590c6a%22	http://kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.2.5	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mind19b.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:53	2940/2940	---M--	200	added ('OK')	application/javascript	etag:%22b7c-5d9e9b8591c0a%22	http://kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.2.5	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mind19b.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:53	8148/8148	---M--	200	added ('OK')	application/javascript	etag:%221fd4-5a81046eaf8ee%22	http://kaffa.like-themes.com/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-includes/js/imagesloaded.min55a0.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:54	28988/28988	---M--	200	added ('OK')	application/javascript	etag:%22713c-5a81046eae94e%22	http://kaffa.like-themes.com/wp-includes/js/masonry.min.js?ver=3.3.2	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-includes/js/masonry.mind617.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:54	1819/1819	---M--	200	added ('OK')	application/javascript	etag:%2271b-5a8102ff0616e%22	http://kaffa.like-themes.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-includes/js/jquery/jquery.masonry.minef70.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:55	3355/3355	---M--	200	added ('OK')	application/javascript	etag:%22d1b-5be259e369d40%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.matchHeight.js?ver=5.4.16	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.matchHeighte789.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:57	9820/9820	---M--	200	added ('OK')	application/javascript	etag:%22265c-5be259e369d40%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/scrollreveal.js?ver=3.3.4	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/scrollreveal7984.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:58	7763/7763	---M--	200	added ('OK')	application/javascript	etag:%221e53-56de6f0a7fcc0%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/waypoint.js?ver=1.6.2	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/waypoint1f22.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:58	2115/2115	---M--	200	added ('OK')	application/javascript	etag:%22843-5b60e4d1b85c0%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/parallax.min.js?ver=1.1.3	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/parallax.minc358.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:48:59	1343/1343	---M--	200	added ('OK')	application/javascript	etag:%2253f-56de6f0a7fcc0%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/map-style.js?ver=1.0.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/map-style8a54.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:01	37045/37045	---M--	200	added ('OK')	application/javascript	etag:%2290b5-592093212b100%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/bootstrap.min.js?ver=4.1.3	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/bootstrap.mina352.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:01	18537/18537	---M--	200	added ('OK')	application/javascript	etag:%224869-5d324ec78d3c8%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/scripts.js?ver=1.1.3	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/scriptsc358.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:02	1478/1478	---M--	200	added ('OK')	application/javascript	etag:%225c6-5fbdb93632fc3%22	http://kaffa.like-themes.com/wp-includes/js/wp-embed.min.js?ver=5.4.16	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-includes/js/wp-embed.mine789.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:02	60010/60010	---M--	200	added ('OK')	application/javascript	etag:%22ea6a-56bd5e2554b40%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.nicescroll.js?ver=3.7.6.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.nicescroll9b73.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:03	11198/11198	---M--	200	added ('OK')	application/javascript	etag:%222bbe-5a7e4e66034c0%22	http://kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/zoomslider/jquery.zoomslider.js	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/zoomslider/jquery.zoomslider.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:04	9263/9263	---M--	200	added ('OK')	application/javascript	etag:%22242f-5ba97045412c0%22	http://kaffa.like-themes.com/wp-content/plugins/lte-ext/assets/js/frontend.js?ver=1.3.3	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lte-ext/assets/js/frontend3ba1.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:05	41730/41730	---M--	200	added ('OK')	application/javascript	etag:%22a302-5513137627500%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.magnific-popup.js?ver=1.1.0	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/js/jquery.magnific-popupf488.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:05	758/758	---M--	200	added ('OK')	application/javascript	etag:%222f6-5a99e856d1a00%22	http://kaffa.like-themes.com/wp-content/plugins/lte-ext//elementor/shortcodes/slide-background/jquery.slide_background.js	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/slide-background/jquery.slide_background.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:06	17179/17179	---M--	200	added ('OK')	application/javascript	etag:%22431b-57fa5527fec80%22	http://kaffa.like-themes.com/wp-content/plugins/lte-ext//elementor/shortcodes/slide-background/anime.min.js	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lte-ext/elementor/shortcodes/slide-background/anime.min.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:06	6820/6820	---M--	200	added ('OK')	application/javascript	etag:%221aa4-5a8104ac7fd71%22	http://kaffa.like-themes.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.7.8	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/mailchimp-for-wp/assets/js/forms.mine049.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:07	6438/6438	---M--	200	added ('OK')	application/javascript	etag:%221926-5bffac308b560%22	http://kaffa.like-themes.com/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-includes/js/jquery/ui/position.mine899.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:08	10695/10695	---M--	200	added ('OK')	application/javascript	etag:%2229c7-5a8104a40acad%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.6	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.minae9e.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:09	2635/2635	---M--	200	added ('OK')	application/javascript	etag:%22a4b-5a8104a3fd1ed%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=2.9.12	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min5fac.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:09	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-5a8104a3f936d%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:10	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-5a8104aa4f4a8%22	http://kaffa.like-themes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://kaffa.like-themes.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.9)
12:49:11	1897/1897	---M--	200	added ('OK')	image/png	etag:%22769-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_background.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_background.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:13	10355/10355	---M--	200	added ('OK')	image/png	etag:%222873-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_overlay.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_overlay.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:14	78/78	---M--	200	added ('OK')	image/gif	etag:%224e-4550cc2804f80%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_select.gif	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_select.gif	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:14	86/86	---M--	200	added ('OK')	image/gif	etag:%2256-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_indic.gif	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_indic.gif	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:14	60475/60475	---M--	200	added ('OK')	application/javascript	etag:%22ec3b-5a8104a3ee78d%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.9.12	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/js/frontend-modules.min5fac.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:15	532/532	---M--	200	added ('OK')	image/png	etag:%22214-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hex.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hex.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:15	1066/1066	---M--	200	added ('OK')	image/png	etag:%2242a-4550cc2804f80%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_r.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_r.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:15	1069/1069	---M--	200	added ('OK')	image/png	etag:%2242d-4550cc2804f80%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_g.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_g.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:16	970/970	---M--	200	added ('OK')	image/png	etag:%223ca-4550cc2804f80%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_b.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_rgb_b.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:16	1012/1012	---M--	200	added ('OK')	image/png	etag:%223f4-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_h.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_h.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:16	1171/1171	---M--	200	added ('OK')	image/png	etag:%22493-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_s.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_s.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:17	970/970	---M--	200	added ('OK')	image/png	etag:%223ca-4550cc261cb00%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_b.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_hsb_b.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:17	984/984	---M--	200	added ('OK')	image/png	etag:%223d8-4550cc2804f80%22	http://kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_submit.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/lt-custom/images/colorpicker_submit.png	(from http://kaffa.like-themes.com/wp-content/plugins/lt-custom/css/colorpicker.css?ver=1.0)
12:49:18	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-56de6f0a7fcc0%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/swipebox/loader.gif	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/swipebox/loader.gif	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/css/plugins.css?ver=1.1.3)
12:49:18	729/729	---M--	200	added ('OK')	image/png	etag:%222d9-56de6f0a7fcc0%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/swipebox/icons.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/swipebox/icons.png	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/css/plugins.css?ver=1.1.3)
12:49:19	139153/139153	---M--	200	added ('OK')	application/javascript	etag:%2221f91-5a8104a40cbed%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:19	3320/3320	---M--	200	added ('OK')	text/html	etag:%22cf8-5a99b9297cc00%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font.woff2?67100412	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font99a5.html	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:19	6920/6920	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221b08-5a99b9297cc00%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font.eot?67100412	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font99a5.eot	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:20	4016/4016	---M--	200	added ('OK')	application/font-woff	etag:%22fb0-5a99b9297cc00%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font.woff?67100412	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font99a5.woff	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:20	4055/4055	---M--	200	added ('OK')	image/svg+xml	etag:%22fd7-5a99b9297cc00%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font.svg?67100412	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font99a5.svg	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:20	188/188	---M--	200	added ('OK')	image/png	etag:%22bc-582a987253600%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/video-play.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/video-play.png	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:20	6752/6752	---M--	200	added ('OK')	application/font-sfnt	etag:%221a60-5a99b9297cc00%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font.ttf?67100412	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/fonts/lte-font99a5.ttf	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:21	226/226	---M--	200	added ('OK')	image/png	etag:%22e2-586bf00738700%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/video-play-big.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/video-play-big.png	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:21	3898/3898	---M--	200	added ('OK')	image/png	etag:%22f3a-5aa2d0002ff80%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/price-label-red.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/price-label-red.png	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:49:21	117731/117731	---M--	200	added ('OK')	application/javascript	etag:%221cbe3-5a8104a3ee78d%22	http://kaffa.like-themes.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.9.12	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/plugins/elementor/assets/js/frontend.min5fac.js	(from http://kaffa.like-themes.com/home-coffee-shop/)
12:49:22	11780/11780	---M--	200	added ('OK')	image/png	etag:%222e04-5a836925fb740%22	http://kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/overlay-lines.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/themes/kaffa/assets/images/overlay-lines.png	(from http://kaffa.like-themes.com/wp-content/themes/kaffa/style.css?ver=1.1.3)
12:50:20	355997/355997	---M--	200	added ('OK')	image/png	etag:%2256e9d-5be269d1d1cb9%22	http://kaffa.like-themes.com/wp-content/uploads/2020/07/black-bg.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2020/07/black-bg.png	(from http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15243.css?ver=1616468106)
12:50:35	87643/87643	---M--	200	added ('OK')	image/png	etag:%221565b-5be269d1cde39%22	http://kaffa.like-themes.com/wp-content/uploads/2020/06/branch-bg.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2020/06/branch-bg.png	(from http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15243.css?ver=1616468106)
12:50:43	514400/514400	---M--	200	added ('OK')	image/jpeg	etag:%227d960-5be269d1cfd79%22	http://kaffa.like-themes.com/wp-content/uploads/2020/06/menu_parallax.jpg	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2020/06/menu_parallax.jpg	(from http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15243.css?ver=1616468106)
12:50:52	102001/102001	---M--	200	added ('OK')	image/png	etag:%2218e71-5be269d1d2c59%22	http://kaffa.like-themes.com/wp-content/uploads/2020/07/black-leaf.png	C:/Users/INS-MS-058CARIE/Downloads/ahrome/kaffa.like-themes.com/wp-content/uploads/2020/07/black-leaf.png	(from http://kaffa.like-themes.com/wp-content/uploads/elementor/css/post-15243.css?ver=1616468106)
